step,pusher_x,pusher_y,obj_x,obj_y,goal_x,goal_y,obj_goal_dist,pusher_obj_dist,contact,progress,phase,seed,method,k,h,local_chunk_step,convergence_signal,action_x,action_y,final_score,success
106,0.608315268331222,0.5140081018043443,0.6910609220415566,0.6384927336734066,0.78,0.72,0.12063827772366571,0.1494766429229884,0.0,2.8747704742856928e-05,align,0,fixed_k4_h4,4,4,1,0.06477094339268973,-0.15894096837007277,0.08244227036404722,0.7738180670258955,1
107,0.6022185029846862,0.5185527792938015,0.6910776649535424,0.6385102055045657,0.78,0.72,0.12061412967402524,0.14928407406323813,0.0,2.41480496404739e-05,align,0,fixed_k4_h4,4,4,2,0.06477094339268973,-0.13548367436746353,0.10099283309904881,0.7738180670258955,1
108,0.600788116448318,0.5236279322766978,0.6910917289996105,0.6385248818427394,0.78,0.72,0.12059384532810241,0.14613709816263443,0.0,2.0284345922827463e-05,align,0,fixed_k4_h4,4,4,3,0.06477094339268973,-0.03178636747484956,0.11278117739769557,0.7738180670258955,1
109,0.6030703991611575,0.5177539813441195,0.6911035427983077,0.6385372099668053,0.78,0.72,0.12057680648866384,0.14946043856204588,0.0,1.7038839438571207e-05,align,0,fixed_k4_h4,4,4,0,0.11349119867717337,0.050717393618653975,-0.1305322429461826,0.7738180670258955,1
110,0.6028065864833211,0.5163579978717302,0.6911134663892132,0.6385475655910207,0.78,0.72,0.12056249387139686,0.1507593960525868,0.0,1.431261726697608e-05,align,0,fixed_k4_h4,4,4,1,0.11349119867717337,-0.005862503951918344,-0.031021854941984447,0.7738180670258955,1
111,0.6057590054431672,0.5190983750311103,0.691121802205574,0.6385562643153615,0.78,0.72,0.12055047127844162,0.1468230035905422,0.0,1.2022592955240885e-05,align,0,fixed_k4_h4,4,4,2,0.11349119867717337,0.06560931021880301,0.06089727020844772,0.7738180670258955,1
112,0.6107683969685657,0.5221765947637672,0.691128804291317,0.6385635712438078,0.78,0.72,0.12054037230427576,0.14143451968753604,0.0,1.0098974165859143e-05,align,0,fixed_k4_h4,4,4,3,0.11349119867717337,0.11131981167552235,0.0684048829479301,0.7738180670258955,1
113,0.5992425842488408,0.5365706622792951,0.691134686043341,0.6385697090637027,0.78,0.72,0.12053188916874069,0.13728788700077868,0.0,8.48313553507285e-06,align,0,fixed_k4_h4,4,4,0,0.2277509083734628,-0.25612917154944154,0.31986816701173126,0.7738180670258955,1
114,0.5924126703613559,0.5461988520241607,0.6911396267150414,0.6385748648324144,0.78,0.72,0.12052476333684198,0.1352048063243802,0.0,7.125831898713297e-06,align,0,fixed_k4_h4,4,4,1,0.2277509083734628,-0.15177586416633185,0.21395977210812495,0.7738180670258955,1
115,0.5899865089821927,0.5544355837932363,0.6911437768792696,0.6385791956781323,0.78,0.72,0.12051877763942385,0.13157864670772756,0.0,5.98569741812327e-06,align,0,fixed_k4_h4,4,4,2,0.2277509083734628,-0.05391469731473839,0.1830384837572342,0.7738180670258955,1
116,0.5887750363613182,0.5598574854415892,0.6911472630172214,0.6385828335885353,0.78,0.72,0.12051374965456418,0.1291423758157851,0.0,5.027984859670709e-06,align,0,fixed_k4_h4,4,4,3,0.2277509083734628,-0.026921613797211016,0.12048670329673049,0.7738180670258955,1
117,0.5781788747599415,0.5585080667707165,0.6911501913731009,0.6385858894332738,0.78,0.72,0.12050952614796777,0.13847373779777405,0.0,4.2235065964152385e-06,align,0,fixed_k4_h4,4,4,0,0.16548769096322039,-0.23547025780837227,-0.029987081574949302,0.7738180670258955,1
118,0.5741328170615444,0.5580518348215928,0.6911526511920396,0.6385884563428541,0.78,0.72,0.12050597840291058,0.14205558414222055,0.0,3.5477450571891334e-06,align,0,fixed_k4_h4,4,4,1,0.16548769096322039,-0.08991239329771236,-0.01013848775830346,0.7738180670258955,1
119,0.5715219571509186,0.5563901129865291,0.6911547174399482,0.6385906125469016,0.78,0.72,0.12050299829740395,0.1451513674146655,0.0,2.980105506630859e-06,align,0,fixed_k4_h4,4,4,2,0.16548769096322039,-0.05801910912501933,-0.036927151890305744,0.7738180670258955,1
120,0.5686592366269813,0.5556345157445016,0.6911564530881913,0.6385924237583015,0.78,0.72,0.1205004950090194,0.14794452522067394,0.0,2.5032883845532705e-06,align,0,fixed_k4_h4,4,4,3,0.16548769096322039,-0.06361601164305108,-0.01679104982283312,0.7738180670258955,1
1,0.14228320688778784,0.18504212544100218,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3623372936920862,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.40588367277954257,0.008827857141931954,0.15608218645270433,0.25586293827379997,0
2,0.15175978699076204,0.19377897835089689,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3496360934975185,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.40588367277954257,0.2105906689549824,0.19415228688654895,0.25586293827379997,0
3,0.16360928718026904,0.20330542985269362,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3345221892835665,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.40588367277954257,0.26332222643348896,0.21169892226214934,0.25586293827379997,0
4,0.17283434912743825,0.2102861697079804,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3229938967774067,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.40588367277954257,0.20500137660376,0.15512755233970582,0.25586293827379997,0
5,0.17998269025657945,0.21788696216396747,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3129035461648803,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.40588367277954257,0.15885202509202676,0.16890649902193516,0.25586293827379997,0
6,0.18883123167264024,0.22188414335786946,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3032787997485413,0.0,0.0,free,0,fixed_k4_h8,4,8,5,0.40588367277954257,0.19663425369023976,0.08882624875337766,0.25586293827379997,0
7,0.20180950893626753,0.2262050633228032,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2900009858801537,0.0,0.0,free,0,fixed_k4_h8,4,8,6,0.40588367277954257,0.28840616141394,0.09602044366519474,0.25586293827379997,0
8,0.21657783070781952,0.22850394364995694,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2763908653657851,0.0,0.0,free,0,fixed_k4_h8,4,8,7,0.40588367277954257,0.32818492825671114,0.051086229492305194,0.25586293827379997,0
9,0.2360262635072394,0.22708573800240858,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.26131416465012586,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.17257425349740788,0.43218739554266383,-0.03151568105663013,0.25586293827379997,0
10,0.2496431706408005,0.22770328323098243,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.25012020848880023,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.17257425349740788,0.3025979363013578,0.013723227301641387,0.25586293827379997,0
11,0.2579382235491572,0.23111364065139284,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.24150805668083605,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.17257425349740788,0.18433450907459342,0.07578572045356453,0.25586293827379997,0
12,0.2670102514983895,0.23591838774656734,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2314372703273015,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.17257425349740788,0.20160062109405083,0.10677215767054454,0.25586293827379997,0
13,0.27852269049984507,0.24202424618706753,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2186779786028602,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.17257425349740788,0.25583197781012457,0.13568574312222628,0.25586293827379997,0
14,0.2908791200411735,0.24917480571271042,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20463150661265345,0.0,0.0,free,0,fixed_k4_h8,4,8,5,0.17257425349740788,0.27458732314063233,0.1589013227920642,0.25586293827379997,0
15,0.3014766274494969,0.2532068420947555,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19400637293014425,0.0,0.0,free,0,fixed_k4_h8,4,8,6,0.17257425349740788,0.23550016462940812,0.08960080848989133,0.25586293827379997,0
16,0.30724851585475305,0.257609344985743,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.18677043741414434,0.0,0.0,free,0,fixed_k4_h8,4,8,7,0.17257425349740788,0.12826418678346976,0.0978333975774999,0.25586293827379997,0
17,0.29541075661449134,0.25537342777517846,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19716143079478804,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.2466674668007769,-0.26306131645026026,-0.049687049123656915,0.25586293827379997,0
18,0.28940633161752044,0.2538655156853333,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20273935994847336,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.2466674668007769,-0.13343166659935285,-0.03350915755211551,0.25586293827379997,0
19,0.28831519930235794,0.25343781754593014,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20385414319489423,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.2466674668007769,-0.02424738478138862,-0.009504403097847416,0.25586293827379997,0
20,0.29281330938176775,0.25346313270897003,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20037849792564177,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.2466674668007769,0.09995800176466205,0.0005625591786644997,0.25586293827379997,0
21,0.29758026306082,0.255861760136902,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19519180521036744,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.2466674668007769,0.10593230397893925,0.05330283173182074,0.25586293827379997,0
22,0.2986049301346571,0.2600134720948255,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1917326159105145,0.0,0.0,free,0,fixed_k4_h8,4,8,5,0.2466674668007769,0.022770379418601685,0.0922602657316342,0.25586293827379997,0
23,0.29894401410444504,0.2619924932893292,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19021085665351997,0.0,0.0,free,0,fixed_k4_h8,4,8,6,0.2466674668007769,0.007535199328620741,0.043978248766749384,0.25586293827379997,0
24,0.3011178520845378,0.26659652051951443,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1856230783482798,0.0,0.0,free,0,fixed_k4_h8,4,8,7,0.2466674668007769,0.04830751066872768,0.10231171622633833,0.25586293827379997,0
25,0.29816419193090804,0.2534932573629998,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19629801950854564,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.32587721628738264,-0.06563689230288328,-0.29118362570032513,0.25586293827379997,0
26,0.30099802419826027,0.24448404823527506,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20027698325230456,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.32587721628738264,0.06297405038560501,-0.20020464728277257,0.25586293827379997,0
27,0.30415042516036295,0.23665322832055896,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20354687116922138,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.32587721628738264,0.0700533547133928,-0.1740182203270243,0.25586293827379997,0
28,0.3035321923978153,0.2309230573733531,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20811729577466329,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.32587721628738264,-0.013738505834392347,-0.12733713216013023,0.25586293827379997,0
29,0.3024629707932316,0.22754638982505462,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21131614472154114,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.32587721628738264,-0.023760480101860708,-0.07503705662885506,0.25586293827379997,0
30,0.30430796217821104,0.22513347500157552,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2118547189026885,0.0,0.0,free,0,fixed_k4_h8,4,8,5,0.32587721628738264,0.04099980855509846,-0.053620329410646844,0.25586293827379997,0
31,0.3086729449687733,0.2238406405376994,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2099364238206993,0.0,0.0,free,0,fixed_k4_h8,4,8,6,0.32587721628738264,0.09699961756805027,-0.02872965475280263,0.25586293827379997,0
32,0.3137030735067548,0.22577795600241174,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20519620985653833,0.0,0.0,free,0,fixed_k4_h8,4,8,7,0.32587721628738264,0.11178063417736689,0.04305145477138537,0.25586293827379997,0
33,0.30876313052698534,0.22008759812420137,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21273094249646288,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.385594770953608,-0.10977651066154381,-0.1264523972935637,0.25586293827379997,0
34,0.301915979016122,0.21952071741072743,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21763603220167205,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.385594770953608,-0.15215892246363016,-0.01259734918830949,0.25586293827379997,0
35,0.29684674929839144,0.21889786930583283,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22148498808240347,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.385594770953608,-0.11264954928290098,-0.013841068997658,0.25586293827379997,0
36,0.29308093390957324,0.21984775526046504,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22334522813274124,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.385594770953608,-0.08368478641818271,0.021108576769605022,0.25586293827379997,0
37,0.2946494076597172,0.22089202653403087,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22151060319550148,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.385594770953608,0.03485497222542087,0.023206028301462834,0.25586293827379997,0
38,0.3012950805487258,0.2214447084515291,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21661221857856713,0.0,0.0,free,0,fixed_k4_h8,4,8,5,0.385594770953608,0.14768161975574604,0.012281820388849878,0.25586293827379997,0
39,0.30675128017032915,0.2229825223634909,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2118444527416442,0.0,0.0,free,0,fixed_k4_h8,4,8,6,0.385594770953608,0.12124888048007523,0.03417364248803981,0.25586293827379997,0
40,0.3075812859596306,0.22472073532951417,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20998960416117007,0.0,0.0,free,0,fixed_k4_h8,4,8,7,0.385594770953608,0.01844457309558678,0.03862695480051724,0.25586293827379997,0
41,0.3220066557181286,0.22643571681568245,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1994273852466046,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.2434659609429927,0.3205637724110672,0.038110699692628106,0.25586293827379997,0
42,0.33245001512373273,0.22936270648502194,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19074738263109872,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.2434659609429927,0.23207465345786935,0.06504421487421108,0.25586293827379997,0
43,0.34104999479150083,0.23574909770400132,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.180522903603827,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.2434659609429927,0.19111065928373555,0.14191980486620817,0.25586293827379997,0
44,0.35202064557761753,0.2426419146718578,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16860803740881042,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.2434659609429927,0.2437922396914823,0.15317371039681088,0.25586293827379997,0
45,0.35843725952897254,0.24798692506274,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16061078070705914,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.2434659609429927,0.14259142114122209,0.11877800868627134,0.25586293827379997,0
46,0.3596529955871572,0.25414913428055713,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15479998858054195,0.0,0.0,free,0,fixed_k4_h8,4,8,5,0.2434659609429927,0.02701635684854729,0.13693798261815893,0.25586293827379997,0
47,0.3557977710125414,0.2589350615263337,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15309125248442537,0.0,0.0,free,0,fixed_k4_h8,4,8,6,0.2434659609429927,-0.08567165721368475,0.10635393879503546,0.25586293827379997,0
48,0.35558778403334623,0.26252307567503447,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1503334692358734,0.0,0.0,free,0,fixed_k4_h8,4,8,7,0.2434659609429927,-0.004666377315447905,0.0797336477489059,0.25586293827379997,0
49,0.3638624437656822,0.2638435690526104,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1444186593286671,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.14471173644254423,0.18388132738524457,0.0293442972794661,0.25586293827379997,0
50,0.3719530473142211,0.26518801252030305,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13883578663325294,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.14471173644254423,0.1797911899675299,0.02987652150428108,0.25586293827379997,0
51,0.37625351349222474,0.26496129363916854,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13678525718256962,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.14471173644254423,0.0955659150667486,-0.005038197358544286,0.25586293827379997,0
52,0.37402584287441104,0.2670954336884238,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13611871336569495,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.14471173644254423,-0.049503791506971734,0.04742533442789533,0.25586293827379997,0
53,0.3705978057434304,0.269367544284424,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13606531558938115,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.14471173644254423,-0.0761786029106811,0.050491346577782203,0.25586293827379997,0
54,0.3685104073285234,0.2723468007054676,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1347850330542181,0.0,0.0,free,0,fixed_k4_h8,4,8,5,0.14471173644254423,-0.0463866314423772,0.06620569824541261,0.25586293827379997,0
55,0.3711130495770218,0.27787934657210867,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1287663263784706,0.0,0.0,free,0,fixed_k4_h8,4,8,6,0.14471173644254423,0.05783649441107555,0.12294546370313564,0.25586293827379997,0
56,0.37591951185623523,0.28156946009362555,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1229815977040307,0.0,0.0,free,0,fixed_k4_h8,4,8,7,0.14471173644254423,0.10681027287140946,0.08200252270037564,0.25586293827379997,0
57,0.3711116251150199,0.2692920455352776,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1358441900039607,0.0,0.0,free,0,fixed_k4_h8,4,8,0,0.27079183002967533,-0.10684192758256389,-0.2728314346299545,0.25586293827379997,0
58,0.36616619733591294,0.2585021404150976,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1475838325820205,0.0,0.0,free,0,fixed_k4_h8,4,8,1,0.27079183002967533,-0.1098983950912659,-0.2397756693373331,0.25586293827379997,0
59,0.3579672232454622,0.2502583760510197,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15897135695932804,0.0,0.0,free,0,fixed_k4_h8,4,8,2,0.27079183002967533,-0.18219942423223792,-0.18319476364617637,0.25586293827379997,0
60,0.35474244224063417,0.24231356547051222,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16738120680916618,0.0,0.0,free,0,fixed_k4_h8,4,8,3,0.27079183002967533,-0.07166180010729023,-0.1765513462334994,0.25586293827379997,0
61,0.3552565955382367,0.23991227664270748,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16912271251549338,0.0,0.0,free,0,fixed_k4_h8,4,8,4,0.27079183002967533,0.011425628835611094,-0.05336197395121671,0.25586293827379997,0
